"FIPS","Year","Age","Pop","MOE"
"0900946940",2012,"18 to 64 years:Very Well",349,151.641023473201
"0900946940",2012,"18 to 64 years:Well",67,57.5239080730786
"0900946940",2012,"5 to 17 years:Not Well",0,34
"0900946940",2012,"5 to 17 years:Not at All",0,34
"0900946940",2012,"5 to 17 years:Very Well",116,88.7580982220777
"0900946940",2012,"5 to 17 years:Well",0,34
"0900946940",2012,"65 years and over:Not Well",25,36.592348927064
"0900946940",2012,"65 years and over:Not at All",0,34
"0900946940",2012,"65 years and over:Very Well",148,88.3345911860127
"0900946940",2012,"65 years and over:Well",27,38.9230009120571
"0900946940",2012,"Total 18 to 64 years Native",4040,226
"0900946940",2012,"Total 5 to 17 years Native",1298,160
"0900946940",2012,"Total 65 years and over Native",1138,138
"0900946940",2012,"Total:Native",6476,309.386489685636
"0900946940",2012,"Total:Not Well",58,60.4731345309634
"0900946940",2012,"Total:Not at All",0,58.8897274573418
"0900946940",2012,"Total:Very Well",613,196.662146840718
"0900946940",2012,"Total:Well",94,77.3304597167248
"0900947535",2012,"18 to 64 years:Not Well",249,96.850400102426
"0900947535",2012,"18 to 64 years:Not at All",0,58
"0900947535",2012,"18 to 64 years:Very Well",3012,458.758106195411
"0900947535",2012,"18 to 64 years:Well",1012,217.924298782857
"0900947535",2012,"5 to 17 years:Not Well",30,54.0647759636531
"0900947535",2012,"5 to 17 years:Not at All",1,50.2692749102272
"0900947535",2012,"5 to 17 years:Very Well",842,229.908677522185
"0900947535",2012,"5 to 17 years:Well",97,70.5265907300218
"0900947535",2012,"65 years and over:Not Well",293,152.941165158371
"0900947535",2012,"65 years and over:Not at All",65,74.0135122798533
"0900947535",2012,"65 years and over:Very Well",433,138.502707554762
"0900947535",2012,"65 years and over:Well",251,97.4371592360943
"0900947535",2012,"Total 18 to 64 years Native",29117,685
"0900947535",2012,"Total 5 to 17 years Native",7071,443
"0900947535",2012,"Total 65 years and over Native",7379,364
"0900947535",2012,"Total:Native",43567,893.291665694917
"0900947535",2012,"Total:Not Well",572,188.928557926005
"0900947535",2012,"Total:Not at All",66,106.625512894429
"0900947535",2012,"Total:Very Well",4287,531.507290636732
"0900947535",2012,"Total:Well",1360,248.915648363055
"0900949950",2012,"18 to 64 years:Not Well",594,201.650688072221
"0900949950",2012,"18 to 64 years:Not at All",50,91.804139340228
"0900949950",2012,"18 to 64 years:Very Well",3114,484.706096516229
"0900949950",2012,"18 to 64 years:Well",946,271.994485238212
"0900949950",2012,"5 to 17 years:Not Well",100,99.4635611668917
"0900949950",2012,"5 to 17 years:Not at All",0,52
"0900949950",2012,"5 to 17 years:Very Well",768,329.628578858084
"0900949950",2012,"5 to 17 years:Well",87,75.3126815350509
"0900949950",2012,"65 years and over:Not Well",326,162.252889034371
"0900949950",2012,"65 years and over:Not at All",36,60.9015599143405
"0900949950",2012,"65 years and over:Very Well",436,172.548543894175
"0900949950",2012,"65 years and over:Well",220,105.309068935206
"0900949950",2012,"Total 18 to 64 years Native",16023,733
"0900949950",2012,"Total 5 to 17 years Native",3828,543
"0900949950",2012,"Total 65 years and over Native",3249,323
"0900949950",2012,"Total:Native",23100,967.712250619987
"0900949950",2012,"Total:Not Well",1020,277.276035747772
"0900949950",2012,"Total:Not at All",86,121.823643025482
"0900949950",2012,"Total:Very Well",4318,611.038460327989
"0900949950",2012,"Total:Well",1253,301.235788046507
"0900952070",2012,"18 to 64 years:Not Well",5324,780.779738466618
"0900952070",2012,"18 to 64 years:Not at All",1603,390.750559820456
"0900952070",2012,"18 to 64 years:Very Well",17279,1017.84576434743
"0900952070",2012,"18 to 64 years:Well",6025,733.677040665714
"0900952070",2012,"5 to 17 years:Not Well",269,111.597491011223
"0900952070",2012,"5 to 17 years:Not at All",209,179.184262701834
"0900952070",2012,"5 to 17 years:Very Well",6090,670.558722260773
"0900952070",2012,"5 to 17 years:Well",531,154.95805884174
"0900952070",2012,"65 years and over:Not Well",779,206.683332661345
"0900952070",2012,"65 years and over:Not at All",486,151.178702203717
"0900952070",2012,"65 years and over:Very Well",838,190.331290123301
"0900952070",2012,"65 years and over:Well",444,156.096124231193
"0900952070",2012,"Total 18 to 64 years Native",58290,1258
"0900952070",2012,"Total 5 to 17 years Native",14039,841
"0900952070",2012,"Total 65 years and over Native",9337,579
"0900952070",2012,"Total:Native",81666,1620.21171456079
"0900952070",2012,"Total:Not Well",6372,815.345938850498
"0900952070",2012,"Total:Not at All",2298,455.684101105141
"0900952070",2012,"Total:Very Well",24207,1233.64703217736
"0900952070",2012,"Total:Well",7000,765.937334251308
"0900953890",2012,"18 to 64 years:Not Well",0,38
"0900953890",2012,"18 to 64 years:Not at All",0,38
"0900953890",2012,"18 to 64 years:Very Well",324,179.861057486049
"0900953890",2012,"18 to 64 years:Well",74,83.7376856618333
"0900953890",2012,"5 to 17 years:Not Well",0,38
"0900953890",2012,"5 to 17 years:Not at All",0,38
"0900953890",2012,"5 to 17 years:Very Well",131,95.8279708644611
"0900953890",2012,"5 to 17 years:Well",42,72.8560224003479
"0900953890",2012,"65 years and over:Not Well",31,46.6047207909242
"0900953890",2012,"65 years and over:Not at All",0,38
"0900953890",2012,"65 years and over:Very Well",134,79.4166229450737
"0900953890",2012,"65 years and over:Well",62,59.8581656919087
"0900953890",2012,"Total 18 to 64 years Native",8453,276
"0900953890",2012,"Total 5 to 17 years Native",2327,229
"0900953890",2012,"Total 65 years and over Native",2216,201
"0900953890",2012,"Total:Native",12996,411.117987930472
"0900953890",2012,"Total:Not Well",31,71.133676975115
"0900953890",2012,"Total:Not at All",0,65.8179306876173
"0900953890",2012,"Total:Very Well",589,218.723569831877
"0900953890",2012,"Total:Well",178,126.107097341902
"0900954870",2012,"18 to 64 years:Not Well",205,108.540315090753
"0900954870",2012,"18 to 64 years:Not at All",8,42.5675933075855
"0900954870",2012,"18 to 64 years:Very Well",930,243.049377699265
"0900954870",2012,"18 to 64 years:Well",418,171.796391114598
"0900954870",2012,"5 to 17 years:Not Well",31,51.7300686255102
"0900954870",2012,"5 to 17 years:Not at All",0,46
"0900954870",2012,"5 to 17 years:Very Well",323,134.145443455974
"0900954870",2012,"5 to 17 years:Well",66,54.7265931700485
"0900954870",2012,"65 years and over:Not Well",186,107.656862298694
"0900954870",2012,"65 years and over:Not at All",0,46
"0900954870",2012,"65 years and over:Very Well",364,138.665064093304
"0900954870",2012,"65 years and over:Well",159,89.6325833611862
"0900954870",2012,"Total 18 to 64 years Native",12580,479
"0900954870",2012,"Total 5 to 17 years Native",3347,264
"0900954870",2012,"Total 65 years and over Native",4305,306
"0900954870",2012,"Total:Native",20232,626.716044153969
"0900954870",2012,"Total:Not Well",422,161.39082997494
"0900954870",2012,"Total:Not at All",8,77.7431669023073
"0900954870",2012,"Total:Very Well",1617,310.315968006804
"0900954870",2012,"Total:Well",643,201.352923991682
"0900957600",2012,"18 to 64 years:Not Well",109,85.5978971704329
"0900957600",2012,"18 to 64 years:Not at All",31,44.7995535692042
"0900957600",2012,"18 to 64 years:Very Well",790,189.797260254199
"0900957600",2012,"18 to 64 years:Well",357,139.781973086661
"0900957600",2012,"5 to 17 years:Not Well",0,38
"0900957600",2012,"5 to 17 years:Not at All",0,38
"0900957600",2012,"5 to 17 years:Very Well",220,85.901105930017
"0900957600",2012,"5 to 17 years:Well",15,36.592348927064
"0900957600",2012,"65 years and over:Not Well",31,41.4969878424929
"0900957600",2012,"65 years and over:Not at All",54,56.5597029695171
"0900957600",2012,"65 years and over:Very Well",202,87.9772697916911
"0900957600",2012,"65 years and over:Well",127,72.2703258606186
"0900957600",2012,"Total 18 to 64 years Native",6826,359
"0900957600",2012,"Total 5 to 17 years Native",2365,238
"0900957600",2012,"Total 65 years and over Native",2124,190
"0900957600",2012,"Total:Native",11315,470.770644794256
"0900957600",2012,"Total:Not Well",140,102.435345462394
"0900957600",2012,"Total:Not at All",85,81.5475321515004
"0900957600",2012,"Total:Very Well",1212,226.145970558841
"0900957600",2012,"Total:Well",499,161.558039106694
"0900958300",2012,"18 to 64 years:Not Well",46,50.6655701635736
"0900958300",2012,"18 to 64 years:Not at All",0,38
"0900958300",2012,"18 to 64 years:Very Well",435,154.954832128592
"0900958300",2012,"18 to 64 years:Well",164,98.19877799647
"0900958300",2012,"5 to 17 years:Not Well",11,37.5099986670221
"0900958300",2012,"5 to 17 years:Not at All",0,38
"0900958300",2012,"5 to 17 years:Very Well",57,49.9099188538711
"0900958300",2012,"5 to 17 years:Well",41,52.6022813193496
"0900958300",2012,"65 years and over:Not Well",0,38
"0900958300",2012,"65 years and over:Not at All",0,38
"0900958300",2012,"65 years and over:Very Well",30,48.0416485978573
"0900958300",2012,"65 years and over:Well",122,137.010948467632
"0900958300",2012,"Total 18 to 64 years Native",7266,264
"0900958300",2012,"Total 5 to 17 years Native",2238,193
"0900958300",2012,"Total 65 years and over Native",1450,201
"0900958300",2012,"Total:Native",10954,383.856744111654
"0900958300",2012,"Total:Not Well",57,73.6070648783118
"0900958300",2012,"Total:Not at All",0,65.8179306876173
"0900958300",2012,"Total:Very Well",522,169.735087710232
"0900958300",2012,"Total:Well",327,176.584257508986
"0900962290",2012,"18 to 64 years:Not Well",46,41.1703777004778
"0900962290",2012,"18 to 64 years:Not at All",0,34
"0900962290",2012,"18 to 64 years:Very Well",424,143.993055388098
"0900962290",2012,"18 to 64 years:Well",123,64.4903093495449
"0900962290",2012,"5 to 17 years:Not Well",0,34
"0900962290",2012,"5 to 17 years:Not at All",0,34
"0900962290",2012,"5 to 17 years:Very Well",80,84.3089556334319
"0900962290",2012,"5 to 17 years:Well",0,34
"0900962290",2012,"65 years and over:Not Well",34,42.7551166528639
"0900962290",2012,"65 years and over:Not at All",0,34
"0900962290",2012,"65 years and over:Very Well",169,82.4317899842045
"0900962290",2012,"65 years and over:Well",100,81.504601097116
"0900962290",2012,"Total 18 to 64 years Native",5513,255
"0900962290",2012,"Total 5 to 17 years Native",1483,206
"0900962290",2012,"Total 65 years and over Native",1070,171
"0900962290",2012,"Total:Native",8066,369.732335615916
"0900962290",2012,"Total:Not Well",80,68.4032162986508
"0900962290",2012,"Total:Not at All",0,58.8897274573418
"0900962290",2012,"Total:Very Well",673,186.11018241891
"0900962290",2012,"Total:Well",223,109.352640571684
"0900967610",2012,"18 to 64 years:Not Well",120,77.5370878999205
"0900967610",2012,"18 to 64 years:Not at All",50,86.5043351514825
"0900967610",2012,"18 to 64 years:Very Well",1225,410.631221414057
"0900967610",2012,"18 to 64 years:Well",388,163.19007322751
"0900967610",2012,"5 to 17 years:Not Well",15,40.7308237088326
"0900967610",2012,"5 to 17 years:Not at All",0,38
"0900967610",2012,"5 to 17 years:Very Well",271,136.466113009787
"0900967610",2012,"5 to 17 years:Well",62,61.2780547994141
"0900967610",2012,"65 years and over:Not Well",0,38
"0900967610",2012,"65 years and over:Not at All",17,43.8634243989226
"0900967610",2012,"65 years and over:Very Well",89,60.00833275471
"0900967610",2012,"65 years and over:Well",35,46.6047207909242
"0900967610",2012,"Total 18 to 64 years Native",9005,482
"0900967610",2012,"Total 5 to 17 years Native",2511,251
"0900967610",2012,"Total 65 years and over Native",1964,173
"0900967610",2012,"Total:Native",13480,570.310441777108
"0900967610",2012,"Total:Not Well",135,95.4725091322104
"0900967610",2012,"Total:Not at All",67,104.168133323008
"0900967610",2012,"Total:Very Well",1585,436.854666908802
"0900967610",2012,"Total:Well",485,180.438355124403
"0900969640",2012,"18 to 64 years:Not Well",18,40.1497197997695
"0900969640",2012,"18 to 64 years:Not at All",0,38
"0900969640",2012,"18 to 64 years:Very Well",1159,471.213327485546
"0900969640",2012,"18 to 64 years:Well",106,72.3809367167903
"0900969640",2012,"5 to 17 years:Not Well",31,43.7149859887888
"0900969640",2012,"5 to 17 years:Not at All",0,38
"0900969640",2012,"5 to 17 years:Very Well",268,121.51543111885
"0900969640",2012,"5 to 17 years:Well",0,38
"0900969640",2012,"65 years and over:Not Well",12,32.5576411921994
"0900969640",2012,"65 years and over:Not at All",0,38
"0900969640",2012,"65 years and over:Very Well",219,102.20567498921
"0900969640",2012,"65 years and over:Well",153,167.496268615155
"0900969640",2012,"Total 18 to 64 years Native",8984,353
"0900969640",2012,"Total 5 to 17 years Native",3143,355
"0900969640",2012,"Total 65 years and over Native",5001,356
"0900969640",2012,"Total:Native",17128,614.304484763053
"0900969640",2012,"Total:Not Well",61,67.6978581640513
"0900969640",2012,"Total:Not at All",0,65.8179306876173
"0900969640",2012,"Total:Very Well",1646,497.246417784985
"0900969640",2012,"Total:Well",259,186.381329537054
"0900978740",2012,"18 to 64 years:Not Well",699,227.565375222155
"0900978740",2012,"18 to 64 years:Not at All",250,176.03976823434
"0900978740",2012,"18 to 64 years:Very Well",2782,462.452159687897
"0900978740",2012,"18 to 64 years:Well",1042,257.516989730775
"0900978740",2012,"5 to 17 years:Not Well",8,46.8721665810319
"0900978740",2012,"5 to 17 years:Not at All",0,52
"0900978740",2012,"5 to 17 years:Very Well",1035,256.768378115375
"0900978740",2012,"5 to 17 years:Well",151,81.2834546509928
"0900978740",2012,"65 years and over:Not Well",195,85.1645466141868
"0900978740",2012,"65 years and over:Not at All",136,103.097041664637
"0900978740",2012,"65 years and over:Very Well",555,140.875831852025
"0900978740",2012,"65 years and over:Well",195,88.4759854423786
"0900978740",2012,"Total 18 to 64 years Native",23403,675
"0900978740",2012,"Total 5 to 17 years Native",6130,435
"0900978740",2012,"Total 65 years and over Native",6308,349
"0900978740",2012,"Total:Native",35841,875.586089428104
"0900978740",2012,"Total:Not Well",902,247.459087527615
"0900978740",2012,"Total:Not at All",386,210.53028285736
"0900978740",2012,"Total:Very Well",4372,547.391998480065
"0900978740",2012,"Total:Well",1388,284.165444767656
"0900980070",2012,"18 to 64 years:Not Well",3926,511.190766739776
"0900980070",2012,"18 to 64 years:Not at All",1858,400.34360242172
"0900980070",2012,"18 to 64 years:Very Well",13966,959.946873529988
"0900980070",2012,"18 to 64 years:Well",5164,549.225818766744
"0900980070",2012,"5 to 17 years:Not Well",121,89.4762538330701
"0900980070",2012,"5 to 17 years:Not at All",60,62.4739945897491
"0900980070",2012,"5 to 17 years:Very Well",6053,833.547239213231
"0900980070",2012,"5 to 17 years:Well",552,146.816211638906
"0900980070",2012,"65 years and over:Not Well",706,174.292856996493
"0900980070",2012,"65 years and over:Not at All",507,169.902913453537
"0900980070",2012,"65 years and over:Very Well",1192,209.205640459334
"0900980070",2012,"65 years and over:Well",678,177.457037054043
"0900980070",2012,"Total 18 to 64 years Native",43600,1422
"0900980070",2012,"Total 5 to 17 years Native",13141,1025
"0900980070",2012,"Total 65 years and over Native",10432,608
"0900980070",2012,"Total:Native",67173,1855.36330674076
"0900980070",2012,"Total:Not Well",4753,547.44862772684
"0900980070",2012,"Total:Not at All",2425,439.368865533278
"0900980070",2012,"Total:Very Well",21211,1288.43548538528
"0900980070",2012,"Total:Well",6394,595.562759077496
"0900982870",2012,"18 to 64 years:Not Well",1179,300.695859632287
"0900982870",2012,"18 to 64 years:Not at All",608,265.712250376229
"0900982870",2012,"18 to 64 years:Very Well",4785,644.549455045926
"0900982870",2012,"18 to 64 years:Well",2392,523.879757196248
"0900982870",2012,"5 to 17 years:Not Well",45,62.9841249839989
"0900982870",2012,"5 to 17 years:Not at All",0,58
"0900982870",2012,"5 to 17 years:Very Well",1835,481.960579300839
"0900982870",2012,"5 to 17 years:Well",90,87.4185335040574
"0900982870",2012,"65 years and over:Not Well",101,65.9924238075857
"0900982870",2012,"65 years and over:Not at All",3,51.8844870842914
"0900982870",2012,"65 years and over:Very Well",436,133.262898062439
"0900982870",2012,"65 years and over:Well",249,117.358425347309
"0900982870",2012,"Total 18 to 64 years Native",27739,935
"0900982870",2012,"Total 5 to 17 years Native",6299,532
"0900982870",2012,"Total 65 years and over Native",6426,476
"0900982870",2012,"Total:Native",40464,1176.36091400556
"0900982870",2012,"Total:Not Well",1325,314.229215700896
"0900982870",2012,"Total:Not at All",611,276.873617378038
